date,EMEP,ENSEMBLE,EURAD-IM
2020-08-30,2.5135273933410645,2.447408437728882,4.186300754547119
2020-08-31,1.1858793497085571,1.8075984716415405,2.8639631271362305
2020-09-01,2.4255778789520264,3.5010080337524414,5.724049091339111
2020-09-02,4.307522773742676,4.06348180770874,6.778891086578369
2020-09-03,5.3186211585998535,3.6486704349517822,6.846105098724365
2020-09-04,1.4263156652450562,2.9980602264404297,1.8804928064346313
2020-09-05,0.7952119708061218,1.780584454536438,1.350242018699646
2020-09-06,1.0236629247665405,2.075723886489868,2.32029128074646
2020-09-07,1.5856205224990845,2.8399765491485596,4.644390106201172
2020-09-08,0.9944798350334167,2.0628607273101807,1.6897720098495483
2020-09-09,0.8333120942115784,1.8656319379806519,1.7244901657104492
2020-09-10,1.127221941947937,2.0343234539031982,3.0940539836883545
2020-09-11,3.2203433513641357,3.8334109783172607,3.5206496715545654
2020-09-12,1.215735673904419,3.0429446697235107,2.0536367893218994
2020-09-13,1.144443154335022,2.5790555477142334,1.852906584739685
2020-09-14,3.494933843612671,4.406347274780273,5.625794887542725
2020-09-15,6.099844455718994,6.303932189941406,11.404208183288574
2020-09-16,2.5656251907348633,2.893609046936035,3.9474895000457764
2020-09-17,1.4649158716201782,2.306988000869751,2.981945753097534
2020-09-18,2.0871970653533936,2.9318294525146484,6.618325710296631
2020-09-19,2.0939419269561768,2.8260276317596436,6.086648464202881
2020-09-20,2.840221643447876,3.3807647228240967,7.7568511962890625
2020-09-21,2.163565158843994,2.9906463623046875,4.581840991973877
2020-09-22,6.9258246421813965,5.141793727874756,7.6485676765441895
2020-09-23,8.15878963470459,8.321343421936035,22.09040641784668
2020-09-24,4.883094787597656,6.155414581298828,8.111985206604004
2020-09-25,2.6327288150787354,3.9201343059539795,4.9049973487854
2020-09-26,0.8273999691009521,1.2073923349380493,0.9497539401054382
2020-09-27,9.507112503051758,6.006590366363525,8.437348365783691
2020-09-28,19.13825035095215,11.779292106628418,9.925804138183594
2020-09-29,11.39098072052002,8.36905574798584,10.388233184814453
2020-09-30,13.988227844238281,8.164649963378906,18.430511474609375
2020-10-01,7.454866886138916,6.352258205413818,13.192756652832031
2020-10-02,17.341964721679688,10.349238395690918,9.667028427124023
2020-10-03,17.82328987121582,10.168761253356934,7.120351314544678
2020-10-04,3.6059577465057373,4.786101818084717,3.98862361907959
2020-10-05,6.1724700927734375,4.78016471862793,6.672538757324219
2020-10-06,3.925318956375122,4.162162780761719,7.363231658935547
2020-10-07,2.3298022747039795,5.13309907913208,7.297999858856201
2020-10-08,1.2318204641342163,2.646178960800171,4.308001518249512
2020-10-09,1.1546193361282349,1.8742570877075195,1.872438907623291
2020-10-10,1.887416958808899,3.3305318355560303,3.8227336406707764
2020-10-11,1.942754864692688,3.3153350353240967,5.42971658706665
2020-10-12,4.2228569984436035,6.244645595550537,9.348320007324219
2020-10-13,2.091602087020874,3.029067277908325,3.735828399658203
2020-10-14,1.9113727807998657,2.202733278274536,2.656111001968384
2020-10-15,2.7486305236816406,4.096786022186279,4.939905166625977
2020-10-16,2.813399076461792,4.141756534576416,5.2148590087890625
2020-10-17,1.3543318510055542,4.3064680099487305,7.1080169677734375
2020-10-18,2.9255857467651367,2.3196096420288086,1.4713172912597656
2020-10-19,2.529040813446045,5.2292938232421875,7.020753860473633
2020-10-20,4.124678134918213,4.336546421051025,3.0614864826202393
2020-10-21,2.225285291671753,5.588235378265381,7.516847133636475
2020-10-22,3.8707587718963623,3.467296838760376,3.2765719890594482
2020-10-23,2.3507790565490723,4.850921630859375,5.625034332275391
2020-10-24,3.409285545349121,3.406710386276245,3.934159517288208
2020-10-25,2.6325252056121826,3.726842164993286,5.448686122894287
2020-10-26,2.594087839126587,3.913926362991333,5.631499767303467
2020-10-27,1.5741186141967773,4.753459453582764,7.2379584312438965
2020-10-28,2.147526979446411,4.052984237670898,3.23638653755188
2020-10-29,5.335475921630859,5.626890659332275,7.659996032714844
2020-10-30,4.223984241485596,6.709902286529541,8.3822603225708
2020-10-31,2.9529945850372314,4.758277893066406,4.3211798667907715
2020-11-01,1.5222560167312622,4.343568801879883,2.5975534915924072
2020-11-02,1.474429726600647,3.5226688385009766,1.328894019126892
2020-11-03,1.8005958795547485,2.5245401859283447,2.5917656421661377
2020-11-04,1.5764840841293335,3.0447614192962646,2.386176824569702
2020-11-05,5.0689873695373535,2.2793772220611572,1.2780016660690308
2020-11-06,4.939146518707275,6.353200435638428,7.065912246704102
2020-11-07,13.559539794921875,4.779841899871826,7.649595260620117
2020-11-08,9.509559631347656,12.022974967956543,19.187841415405273
2020-11-09,9.234798431396484,9.605472564697266,15.67239761352539
2020-11-10,11.218304634094238,9.14699935913086,18.525680541992188
2020-11-11,11.38644027709961,10.26564884185791,28.31343650817871
2020-11-12,10.563288688659668,12.318546295166016,26.478912353515625
2020-11-13,3.0716850757598877,12.171103477478027,15.79565143585205
2020-11-14,7.992055416107178,4.27824068069458,4.638449192047119
2020-11-15,2.3683559894561768,6.664802551269531,8.53378963470459
2020-11-16,1.9502533674240112,3.923778533935547,3.98335337638855
2020-11-17,4.622421741485596,3.064286231994629,1.2748019695281982
2020-11-18,1.3921977281570435,5.431999206542969,3.387907028198242
2020-11-19,2.8447799682617188,2.3128299713134766,1.2676414251327515
2020-11-20,1.2704229354858398,4.67132568359375,5.029451370239258
2020-11-21,1.239382266998291,1.9826167821884155,0.8899271488189697
2020-11-22,1.85805082321167,1.6799219846725464,1.362942099571228
2020-11-23,2.558753252029419,2.775329351425171,2.7554924488067627
2020-11-24,7.930419921875,3.400164842605591,1.9537922143936157
2020-11-25,5.705392837524414,8.36721134185791,10.774678230285645
2020-11-26,9.52830982208252,6.843081951141357,5.766781330108643
2020-11-27,8.65222454071045,12.190216064453125,14.308749198913574
2020-11-28,15.652705192565918,9.309174537658691,9.463740348815918
2020-11-29,4.180265426635742,13.62607479095459,15.224787712097168
2020-11-30,5.232306957244873,4.715005397796631,4.75983190536499
2020-12-01,10.003779411315918,6.3972954750061035,5.768904209136963
2020-12-02,11.315924644470215,9.027718544006348,10.824122428894043
2020-12-03,8.584148406982422,9.938904762268066,8.345412254333496
2020-12-04,9.837519645690918,8.690014839172363,4.734863758087158
2020-12-05,13.145642280578613,7.896211624145508,5.599621295928955
2020-12-06,10.538043022155762,10.303557395935059,9.625149726867676
2020-12-07,4.694644451141357,8.03597354888916,10.065509796142578
2020-12-08,8.639764785766602,5.910788059234619,3.806753158569336
2020-12-09,8.991616249084473,8.175895690917969,6.562124252319336
2020-12-10,4.92446231842041,7.699649810791016,7.054907321929932
2020-12-11,6.307743072509766,5.501718997955322,3.664837598800659
2020-12-12,4.934532642364502,6.4373040199279785,2.9105193614959717
2020-12-13,4.097968578338623,6.0595269203186035,4.744857311248779
2020-12-14,3.923262357711792,5.7176384925842285,2.1780855655670166
2020-12-15,8.240116119384766,7.150136947631836,5.0896687507629395
2020-12-16,7.164276599884033,10.621853828430176,13.224345207214355
2020-12-17,3.7566089630126953,6.758722305297852,5.8645548820495605
2020-12-18,12.349595069885254,5.998775482177734,6.724235534667969
2020-12-19,9.060853004455566,9.45887279510498,12.344802856445312
2020-12-20,3.6422646045684814,8.829582214355469,4.102700710296631
2020-12-21,4.541275501251221,5.667118072509766,4.975406169891357
2020-12-22,4.874783039093018,4.626688003540039,2.881532669067383
2020-12-23,3.2281253337860107,5.306143283843994,5.431526184082031
2020-12-24,5.345397472381592,3.7394208908081055,2.941544771194458
2020-12-25,2.451249122619629,5.566354751586914,3.806476354598999
2020-12-26,1.4703459739685059,3.1530044078826904,2.0755386352539062
2020-12-27,4.093245029449463,2.268493413925171,0.4894949495792389
2020-12-28,3.5622751712799072,4.043933391571045,1.9940067529678345
2020-12-29,2.766704559326172,3.9287092685699463,2.9514663219451904
2020-12-30,4.273431301116943,3.8602981567382812,4.17596435546875
2020-12-31,,5.348153591156006,9.742659568786621
2021-01-01,9.30721378326416,11.011235237121582,11.597972869873047
2021-01-02,5.553807735443115,6.257938861846924,6.5823798179626465
2021-01-03,6.5616631507873535,7.296846866607666,4.343742370605469
2021-01-04,3.8563404083251953,3.845921754837036,3.0565032958984375
2021-01-05,3.4873411655426025,3.6601722240448,3.6215360164642334
2021-01-06,3.0991878509521484,3.605811357498169,3.37418270111084
2021-01-07,3.904831647872925,3.8549091815948486,3.8800594806671143
2021-01-08,5.250325679779053,5.5489821434021,5.363924503326416
2021-01-09,5.923809051513672,6.291112422943115,7.668790340423584
2021-01-10,6.8185200691223145,5.5772385597229,6.639944553375244
2021-01-11,7.045829772949219,7.332330703735352,7.482227802276611
2021-01-12,4.185754299163818,7.626616954803467,4.182807922363281
2021-01-13,4.979401111602783,4.014942646026611,1.9054450988769531
2021-01-14,10.098153114318848,5.689643859863281,4.834467887878418
2021-01-15,9.33724594116211,12.409923553466797,11.28943920135498
2021-01-16,8.198323249816895,10.883349418640137,8.81895637512207
2021-01-17,11.102961540222168,7.429894924163818,7.748002529144287
2021-01-18,6.2987799644470215,9.849616050720215,8.493304252624512
2021-01-19,3.323228120803833,6.150906085968018,5.095186710357666
2021-01-20,2.577606678009033,3.7442314624786377,2.896763563156128
2021-01-21,3.1479177474975586,4.589481353759766,2.0948591232299805
2021-01-22,2.5753188133239746,3.920224189758301,2.3541061878204346
2021-01-23,14.504244804382324,3.4316093921661377,3.7581279277801514
2021-01-24,9.022407531738281,10.129334449768066,10.09810733795166
2021-01-25,13.382567405700684,8.58094310760498,7.334596633911133
2021-01-26,11.616958618164062,17.64435386657715,14.946673393249512
2021-01-27,11.599553108215332,12.565437316894531,12.697476387023926
2021-01-28,8.681439399719238,12.394577026367188,11.864337921142578
2021-01-29,13.14855670928955,9.44018268585205,9.180329322814941
2021-01-30,14.82009220123291,13.485392570495605,11.43034839630127
2021-01-31,10.214848518371582,16.222482681274414,13.85137939453125
2021-02-01,6.240025997161865,11.648719787597656,12.597729682922363
2021-02-02,4.3039021492004395,6.223245143890381,5.631721496582031
2021-02-03,4.688855171203613,5.064115047454834,3.8215293884277344
2021-02-04,4.953729152679443,5.166195392608643,4.646101951599121
2021-02-05,5.355391979217529,4.986778259277344,4.6172590255737305
2021-02-06,4.25055456161499,4.800968647003174,4.082580089569092
2021-02-07,3.796919584274292,3.770120859146118,3.245986223220825
2021-02-08,3.7702395915985107,3.238927125930786,2.7680938243865967
2021-02-09,4.624724864959717,3.560149908065796,3.6909828186035156
2021-02-10,5.246624946594238,4.53607177734375,3.7066783905029297
2021-02-11,8.661271095275879,6.194296360015869,6.0816216468811035
2021-02-12,11.782092094421387,9.816079139709473,10.534512519836426
2021-02-13,17.378759384155273,11.049423217773438,9.548578262329102
2021-02-14,8.106690406799316,15.019335746765137,16.397537231445312
2021-02-15,7.016695499420166,7.450453281402588,13.68798828125
2021-02-16,5.9918389320373535,7.926077365875244,11.397557258605957
2021-02-17,6.475034236907959,6.8904852867126465,5.48696756362915
2021-02-18,6.234583377838135,9.073624610900879,5.786910533905029
2021-02-19,16.876317977905273,8.36172866821289,8.055288314819336
2021-02-20,26.677621841430664,13.14400577545166,11.58005428314209
2021-02-21,38.076904296875,18.716705322265625,28.91678810119629
2021-02-22,14.539029121398926,25.884254455566406,29.6877498626709
2021-02-23,9.252562522888184,12.416935920715332,8.89664077758789
2021-02-24,7.0509161949157715,9.299724578857422,17.2014102935791
2021-02-25,2.7229421138763428,6.8036627769470215,12.230124473571777
2021-02-26,7.178674221038818,3.5855071544647217,4.485401153564453
2021-02-27,8.51424503326416,7.122216701507568,9.758284568786621
2021-02-28,10.038418769836426,7.643910884857178,9.294036865234375
2021-03-01,7.644437313079834,8.998867988586426,8.722859382629395
2021-03-02,11.607592582702637,8.249258995056152,11.2130765914917
2021-03-03,3.047173261642456,10.998051643371582,11.995734214782715
2021-03-04,3.5477828979492188,3.65061354637146,3.4410016536712646
2021-03-05,3.259305953979492,4.284262180328369,4.871562480926514
2021-03-06,3.3005778789520264,3.024737596511841,2.5222673416137695
2021-03-07,5.4258131980896,3.494878053665161,3.350600242614746
2021-03-08,8.063261032104492,5.709242343902588,7.693801403045654
2021-03-09,5.699132442474365,7.400975704193115,4.804800510406494
2021-03-10,3.6624362468719482,4.087749004364014,4.587561130523682
2021-03-11,3.0651819705963135,5.02173376083374,2.618544101715088
2021-03-12,5.5241851806640625,4.321186542510986,3.682184934616089
2021-03-13,8.99290943145752,5.768320560455322,6.384781360626221
2021-03-14,5.394358158111572,8.456526756286621,8.709051132202148
2021-03-15,5.336494445800781,6.100511074066162,6.083030700683594
2021-03-16,7.14456033706665,5.2790398597717285,5.389446258544922
2021-03-17,7.83214807510376,5.734193325042725,7.5864949226379395
2021-03-18,5.6394500732421875,6.836094379425049,8.039545059204102
2021-03-19,7.3598856925964355,3.3572452068328857,3.677035093307495
2021-03-20,3.9153554439544678,4.704899311065674,5.153576374053955
2021-03-21,8.97380542755127,3.7063395977020264,3.03104305267334
2021-03-22,14.730574607849121,7.226104736328125,7.294399261474609
2021-03-23,22.30926513671875,7.493296146392822,7.462804794311523
2021-03-24,14.622275352478027,6.944997787475586,18.026121139526367
2021-03-25,19.08196449279785,5.147238254547119,6.950296878814697
2021-03-26,8.833672523498535,10.811671257019043,12.355469703674316
2021-03-27,7.864566326141357,8.502235412597656,8.741320610046387
2021-03-28,20.636838912963867,5.358992099761963,4.636940002441406
2021-03-29,19.201602935791016,5.326871395111084,6.100530624389648
2021-03-30,4.8745341300964355,4.97156286239624,11.11174488067627
2021-03-31,5.169604778289795,4.207911491394043,4.514995098114014
2021-04-01,5.914401531219482,4.268446922302246,4.737264633178711
2021-04-02,7.614180088043213,3.4701786041259766,1.8527073860168457
2021-04-03,9.598939895629883,4.116481304168701,3.964709520339966
2021-04-04,2.3112919330596924,3.7356929779052734,3.415973424911499
2021-04-05,2.1022777557373047,2.155402898788452,1.214282751083374
2021-04-06,3.1670827865600586,2.4814321994781494,1.5133686065673828
2021-04-07,8.418858528137207,3.083578109741211,2.387328863143921
2021-04-08,6.429645538330078,3.8641765117645264,2.450901508331299
2021-04-09,2.879305601119995,2.251819133758545,1.2842634916305542
2021-04-10,4.409029483795166,2.5047824382781982,1.9901503324508667
2021-04-11,2.764320135116577,4.223062038421631,4.843346118927002
2021-04-12,3.1652910709381104,2.8934326171875,2.4225857257843018
2021-04-13,5.3043131828308105,3.026507616043091,2.23677659034729
2021-04-14,3.7833216190338135,5.027248859405518,3.29512882232666
2021-04-15,5.08389949798584,3.5314273834228516,2.744598388671875
2021-04-16,4.581482410430908,3.7415409088134766,2.6145412921905518
2021-04-17,4.805688381195068,3.1005914211273193,2.6257779598236084
2021-04-18,5.605549335479736,3.6320412158966064,4.2720184326171875
2021-04-19,8.748980522155762,4.114309787750244,5.8013224601745605
2021-04-20,4.229205131530762,6.48193883895874,11.385414123535156
2021-04-21,2.481947183609009,3.027210235595703,3.99862003326416
2021-04-22,2.7689743041992188,1.8612340688705444,1.1075160503387451
2021-04-23,2.0020673274993896,2.2156927585601807,1.2178508043289185
2021-04-24,2.288578748703003,1.8091214895248413,1.342377781867981
2021-04-25,2.934391975402832,2.074143171310425,1.4439458847045898
2021-04-26,6.443841934204102,3.0424880981445312,3.123737335205078
2021-04-27,3.417682409286499,5.7351226806640625,4.78313684463501
2021-04-28,2.2359509468078613,4.811216831207275,5.16925048828125
2021-04-29,2.0173885822296143,3.04682993888855,2.561166286468506
2021-04-30,,2.92633056640625,2.8730363845825195
2021-05-01,2.0333328247070312,4.502364635467529,7.364770412445068
2021-05-02,1.7560025453567505,5.623437404632568,9.29883861541748
2021-05-03,1.7612193822860718,3.447758913040161,8.906594276428223
2021-05-04,1.8341621160507202,2.104146957397461,1.9393588304519653
2021-05-05,1.289223074913025,1.5676512718200684,0.5810792446136475
2021-05-06,2.5469000339508057,2.6046228408813477,2.1539103984832764
2021-05-07,1.8418887853622437,2.7618844509124756,2.859752893447876
2021-05-08,1.4991108179092407,2.699805498123169,2.777827262878418
2021-05-09,6.723074436187744,4.246875286102295,2.8705532550811768
2021-05-10,9.78060531616211,7.838784694671631,9.588910102844238
2021-05-11,15.983589172363281,6.249903202056885,4.266904354095459
2021-05-12,2.456346273422241,4.242361545562744,4.0605292320251465
2021-05-13,3.5573570728302,6.668260097503662,9.412236213684082
2021-05-14,2.834731101989746,5.946900844573975,5.990633487701416
2021-05-15,1.8136543035507202,3.4881184101104736,2.566908597946167
2021-05-16,4.495578289031982,4.475454807281494,3.881675958633423
2021-05-17,2.87141489982605,4.252941131591797,3.869523763656616
2021-05-18,4.422460556030273,6.451430797576904,9.870027542114258
2021-05-19,2.2820281982421875,5.308109283447266,6.839939117431641
2021-05-20,1.5260120630264282,3.8573648929595947,3.674640655517578
2021-05-21,1.6274313926696777,3.9939842224121094,4.590939998626709
2021-05-22,3.5133755207061768,4.949691295623779,4.507223129272461
2021-05-23,2.3734467029571533,3.419327974319458,2.7161061763763428
2021-05-24,5.687816143035889,3.8572208881378174,3.0464489459991455
2021-05-25,1.6176300048828125,3.787875175476074,3.8040599822998047
2021-05-26,1.2415242195129395,2.18481183052063,0.6506574749946594
2021-05-27,1.717537522315979,2.565553903579712,1.778152585029602
2021-05-28,1.855178952217102,4.193607807159424,5.074440002441406
2021-05-29,2.4316253662109375,3.570648193359375,3.2748615741729736
2021-05-30,3.5608749389648438,4.617752552032471,6.472901821136475
2021-05-31,1.6250673532485962,6.818244934082031,11.512356758117676
2021-06-01,1.9649766683578491,5.605081081390381,6.128526210784912
2021-06-02,1.2340844869613647,4.01850700378418,3.6758861541748047
2021-06-03,1.514264464378357,4.114360809326172,4.959752559661865
2021-06-04,1.7338682413101196,4.5937347412109375,7.676507472991943
2021-06-05,1.9427772760391235,6.3270440101623535,12.003623008728027
2021-06-06,1.29692804813385,7.10235595703125,7.413402557373047
2021-06-07,1.38082754611969,5.395883560180664,7.259130477905273
2021-06-08,3.8242759704589844,5.533650875091553,7.098913192749023
2021-06-09,2.1141459941864014,5.794332027435303,6.8898491859436035
2021-06-10,5.707630157470703,6.713804244995117,8.062958717346191
2021-06-11,11.958012580871582,5.844791889190674,5.6748046875
2021-06-12,1.4391326904296875,1.6911605596542358,1.2496774196624756
2021-06-13,2.179898977279663,2.263981819152832,0.9392816424369812
2021-06-14,2.2808685302734375,3.03141188621521,1.938214659690857
2021-06-15,2.0473411083221436,2.3461878299713135,1.1545110940933228
2021-06-16,4.227373123168945,3.855105400085449,2.590237855911255
2021-06-17,10.356837272644043,7.653088092803955,7.576061725616455
2021-06-18,12.376843452453613,10.242753982543945,10.88057804107666
2021-06-19,6.231603145599365,6.723429203033447,11.075749397277832
2021-06-20,3.6334140300750732,3.738016366958618,2.5420596599578857
2021-06-21,3.1123335361480713,3.4139721393585205,1.9895166158676147
2021-06-22,2.4026498794555664,2.5810186862945557,1.5642341375350952
2021-06-23,2.7154858112335205,3.1695213317871094,2.9151337146759033
2021-06-24,4.6588640213012695,3.839257001876831,3.4803571701049805
2021-06-25,3.750430107116699,3.574833631515503,3.437168836593628
2021-06-26,5.53544807434082,5.283047199249268,7.073901653289795
2021-06-27,4.768491268157959,4.449722766876221,3.2036221027374268
2021-06-28,5.6555914878845215,5.040299892425537,4.744109630584717
2021-06-29,6.631805896759033,5.736570835113525,6.320214748382568
2021-06-30,2.084507703781128,2.181946039199829,2.1747195720672607
2021-07-01,2.811016798019409,2.326239585876465,2.2647242546081543
2021-07-02,5.889429569244385,3.876333236694336,4.3724775314331055
2021-07-03,10.4858980178833,5.5885186195373535,6.039796829223633
2021-07-04,5.201880931854248,4.768523693084717,5.303218364715576
2021-07-05,5.803258419036865,4.614051342010498,5.674055576324463
2021-07-06,2.5288989543914795,3.4527180194854736,3.836750030517578
2021-07-07,4.117554187774658,4.492309093475342,2.967848062515259
2021-07-08,5.631539821624756,4.786520481109619,5.6296563148498535
2021-07-09,7.256808757781982,6.349573612213135,7.792459964752197
2021-07-10,3.7189266681671143,3.258371353149414,2.8890483379364014
2021-07-11,3.0747368335723877,3.1492950916290283,2.0429935455322266
2021-07-12,3.4973678588867188,3.889228105545044,3.21697998046875
2021-07-13,5.326517105102539,4.504793643951416,5.802267074584961
2021-07-14,5.937597274780273,5.7679290771484375,10.266167640686035
2021-07-15,8.38156795501709,6.703342914581299,12.813858985900879
2021-07-16,4.512078285217285,3.7292280197143555,4.189289093017578
2021-07-17,5.593470096588135,6.159975051879883,7.460201263427734
2021-07-18,2.191744804382324,2.6401383876800537,1.4013317823410034
2021-07-19,2.379082441329956,2.577942371368408,2.313417434692383
2021-07-20,3.0547008514404297,3.5896501541137695,2.2645089626312256
2021-07-21,3.6736249923706055,2.964489698410034,1.9595422744750977
2021-07-22,3.8443870544433594,4.1189284324646,4.411940097808838
2021-07-23,4.626142501831055,4.966737747192383,4.526515007019043
2021-07-24,5.699208736419678,5.439281940460205,5.8575615882873535
2021-07-25,6.650383472442627,6.129973888397217,5.771795272827148
2021-07-26,9.35789966583252,5.992425441741943,6.659206867218018
2021-07-27,6.445732593536377,5.859354019165039,6.913857936859131
2021-07-28,2.9579594135284424,5.6814141273498535,8.920367240905762
2021-07-29,1.3879104852676392,3.47049880027771,5.04664945602417
2021-07-30,3.808274269104004,3.8150084018707275,6.240610122680664
2021-07-31,6.011600494384766,4.708228588104248,4.131805896759033
2021-08-01,2.4874956607818604,2.8978054523468018,2.562206506729126
2021-08-02,2.7194015979766846,2.492802381515503,2.268728017807007
